,0,1,2,3,4,5,6
7516,52000,2018,109992,999,0,35,1
7517,59999,2015,126000,1598,1,47,1
7518,39900,2012,277000,1968,1,47,1
7519,53000,2016,161493,1390,0,16,1
7520,20000,2014,200000,1968,1,12,-
7521,54900,2013,98500,1390,0,44,1
7522,94900,2018,67139,1498,0,41,1
7523,20900,2009,187000,1390,0,16,1
7524,22500,2011,243263,1968,1,44,-
7525,172999,2021,18897,1984,0,2,1
7526,49990,2017,150000,1598,1,16,1
7527,114900,2015,286600,1968,1,48,-
7528,29900,2008,139740,1968,1,7,2
7529,95000,2018,91894,1968,1,44,1
7530,63799,2019,130327,1498,0,16,1
7531,95500,2018,135000,1984,0,32,1
7532,55000,2018,125942,1598,1,16,1
7533,38500,2013,290000,1968,1,16,1
7534,18900,2007,176769,1896,1,4,1
7535,329200,2023,1,2000,1,8,-
7536,59000,2014,85556,1390,0,44,1
7537,69900,2019,169225,1498,0,16,0
7538,4500,1998,198193,1984,0,4,-
7539,114900,2018,70900,1968,1,2,1
7540,150777,2020,41968,1984,0,44,1
7541,9999,2002,189000,1896,1,4,-
7542,52890,2014,247000,1598,1,7,-
7543,39990,2011,178000,1968,1,32,1
7544,6999,2004,137778,1198,0,35,1
7545,93000,2023,10,999,0,40,-
7546,8999,2007,137000,1198,0,14,2
7547,49900,2014,129000,1968,1,38,1
7548,55500,2014,199500,1968,1,10,1
7549,108240,2010,100000,1968,1,30,-
7550,39950,2006,304600,2460,1,48,-
7551,160000,2023,1,1500,0,44,-
7552,29900,2017,121000,999,0,49,1
7553,99300,2023,1,999,0,40,-
7554,37900,2008,239000,1968,1,44,2
7555,99900,2020,70880,1498,0,32,2
7556,13500,2007,335000,1968,1,32,1
7557,46900,2012,166910,1390,0,44,1
7558,46900,2012,166910,1390,0,44,1
7559,82900,2017,265000,1968,1,48,0
7560,18999,2009,299000,1968,1,39,0
7561,15900,2012,237000,999,0,49,-
7562,72000,2017,87000,1984,0,44,-
7563,34499,2013,172180,1968,1,47,-
7564,9900,2006,168000,1390,0,14,2
7565,139000,2023,5,1498,0,41,-
7566,111900,2015,116500,1968,1,1,1
7567,63900,2018,117000,1598,1,16,1
7568,22999,2015,18000,1598,1,7,-
7569,12700,2007,189800,1198,0,35,1
7570,33500,2011,179500,1600,1,7,1
7571,7800,1999,211351,1984,0,4,2
7572,177000,2022,4,1498,0,44,-
7573,53900,2015,209000,1598,1,32,1
7574,84900,2017,123585,1968,1,32,2
7575,109599,2022,1777,999,0,42,1
7576,118900,2019,104818,1968,1,32,2
7577,30000,2011,84250,1390,0,35,1
7578,169998,2020,42400,1984,0,2,2
7579,104900,2018,70332,1984,0,16,1
7580,110700,2017,40404,1395,0,4,-
7581,49950,2013,40000,1390,0,47,1
7582,138500,2023,5,1498,0,41,-
7583,17500,2008,206900,1896,1,25,1
7584,91900,2018,137000,1984,0,44,-
7585,18900,2009,289000,1968,1,32,1
7586,65900,2016,236000,1968,1,32,1
7587,69900,2016,230000,1968,1,32,2
7588,69900,2016,230000,1968,1,32,2
7589,74900,2017,134000,1968,1,32,1
7590,449000,2023,7,2967,1,46,-
7591,95500,2023,10,999,0,42,-
7592,137500,2023,5,1498,0,41,-
7593,15900,2006,189000,1896,1,35,-
7594,139500,2019,56200,1984,0,44,1
7595,54900,2013,183000,1968,1,44,1
7596,20900,1991,234670,1588,1,16,-
7597,124900,2018,79379,1984,0,44,1
7598,7200,2001,398000,1896,1,16,2
7599,24900,2009,178224,1390,0,47,1
7600,129150,2017,168000,2000,1,48,1
7601,22000,2011,225000,1197,0,16,0
7602,89900,2017,152210,1968,1,39,1
7603,13900,2003,291000,1896,1,47,2
7604,59000,2017,142000,1598,1,16,2
7605,94900,2020,35613,1498,0,32,1
7606,29900,2005,262000,1984,0,16,2
7607,28900,2009,239000,1984,0,32,2
7608,99900,2020,43972,1498,0,41,1
7609,6900,1999,272000,1896,1,32,-
7610,79900,2016,123741,1798,0,32,1
7611,85900,2018,150383,1968,1,32,2
7612,142000,2019,84285,1968,1,2,1
7613,128850,2019,122365,1968,1,7,2
7614,304302,2023,10,-,1,23,-
7615,240500,2022,1,-,1,20,-
7616,59900,2017,172585,1395,0,32,1
7617,28900,2012,212000,1598,1,16,1
7618,75900,2018,88307,1498,0,16,1
7619,37000,2018,73000,999,0,49,1
7620,12900,2002,296000,1896,1,39,-
7621,136000,2023,5,1498,0,41,-
7622,217400,2023,1,1984,0,2,-
7623,79900,2015,63000,1197,0,4,-
7624,53900,2013,169000,1968,1,44,1
7625,21800,2009,203000,1896,1,16,2
7626,99500,2023,5,999,0,16,-
7627,69900,2017,100000,1984,0,16,0
7628,163280,2023,3,1498,0,44,-
7629,16900,2005,194926,1896,1,32,2
7630,147500,2023,5,1498,0,41,-
7631,43900,2013,189121,1968,1,16,1
7632,71500,2015,198200,1968,1,32,2
7633,34900,2011,220000,1598,1,16,2
7634,385026,2023,6,1400,1,30,-
7635,299000,2018,37511,2967,1,46,2
7636,108600,2022,5,999,0,42,-
7637,10999,2002,220000,1896,1,16,-
7638,72700,2017,214000,1968,1,32,0
7639,108400,2022,5,999,0,41,-
7640,182100,2023,5,-,1,19,-
7641,182716,2023,5,2000,1,7,-
7642,371583,2023,5,2000,1,8,-
7643,209900,2022,360,1984,0,44,1
7644,67500,2016,146000,1968,1,32,1
7645,18500,2006,212000,1595,0,25,2
7646,110700,2019,170039,1968,1,44,1
7647,19900,2009,278200,1598,1,16,0
7648,81500,2016,72500,-,1,16,-
7649,39000,2013,198365,1968,1,32,1
7650,51800,2013,415000,1968,1,48,1
7651,59900,2018,146000,1968,1,7,0
7652,39900,2018,69803,999,0,49,1
7653,328410,2022,5,1968,1,9,-
7654,107900,2023,5,999,0,42,-
7655,85999,2016,104803,1968,1,44,1
7656,46900,2013,104000,1197,0,4,2
7657,54900,2016,113000,1598,1,16,1
7658,27900,2010,297078,1968,1,10,0
7659,145900,2022,5769,1498,0,41,1
7660,65900,2014,76000,2000,1,44,1
7661,460020,2023,6,2000,1,30,-
7662,56900,2018,172000,1598,1,16,1
7663,51500,2018,160000,1598,1,16,1
7664,280317,2022,8,1984,0,30,-
7665,278600,2023,1,-,1,20,-
7666,180100,2023,1,1498,0,2,-
7667,109000,2018,64000,1968,1,44,1
7668,570000,2023,5,2967,1,46,-
7669,76900,2015,109000,1968,1,44,1
7670,55000,2016,207000,1598,1,47,1
7671,26900,2012,195000,1598,1,16,0
7672,66500,2017,158502,1968,1,32,1
7673,79950,2020,56333,1968,1,7,0
7674,4999,2002,240000,1198,0,35,1
7675,12500,2005,231710,1968,1,47,1
7676,346195,2023,1,1968,1,30,-
7677,399999,2023,5,1968,1,30,-
7678,14500,2007,117000,1390,1,35,0
7679,23999,2011,255000,1598,1,16,1
7680,109900,2022,5,999,0,41,-
7681,29900,2010,204000,1390,0,38,1
7682,89999,2012,295874,1968,1,30,-
7683,15500,2007,242500,1896,1,16,1
7684,96800,2017,105500,1968,1,32,-
7685,92000,2016,137000,1968,1,48,1
7686,62000,2005,309057,2461,1,30,-
7687,183900,2019,48000,1968,1,44,1
7688,18900,2008,210951,1598,0,16,1
7689,13900,2004,271483,1598,0,16,1
7690,169900,2020,98000,1968,1,32,-
7691,99900,2021,21500,1968,1,7,-
7692,50300,2016,167638,1395,0,16,1
7693,27900,2013,114000,1198,0,35,1
7694,10500,2004,287448,1896,1,16,-
7695,17500,2007,290000,1896,1,47,1
7696,73500,2017,160682,1968,1,32,1
7697,7900,2003,252000,1968,1,47,-
7698,2200,2000,202000,999,0,29,-
7699,60700,2016,177429,1968,1,32,0
7700,34000,2013,78500,1197,0,16,-
7701,7900,2004,227000,1598,0,16,-
7702,79900,2018,176000,1968,1,16,1
7703,39900,2009,216000,1984,0,38,1
7704,79900,2016,96000,1968,1,1,1
7705,17900,2009,370000,1896,1,47,0
7706,33400,2012,140743,1197,0,4,-
7707,103600,2018,106459,1498,0,47,1
7708,121060,2023,-,-,1,41,-
7709,17900,2006,298000,1984,0,32,-
7710,58700,2015,144683,1968,1,32,1
7711,76875,2017,165000,1968,1,32,1
7712,106900,2019,112000,1498,0,32,2
7713,114799,2017,139469,1968,1,44,-
7714,139900,2021,119546,1968,1,2,0
7715,399999,2023,5,1968,1,30,-
7716,29900,2011,292000,1600,1,7,2
7717,6900,1998,177000,1600,0,16,1
7718,14700,2005,235750,1968,1,47,1
7719,63900,2017,156000,1598,1,47,1
7720,5999,2001,76000,999,0,35,-
7721,49900,2014,170000,2000,1,30,-
7722,104900,2020,22000,1498,0,16,1
7723,59899,2018,93231,1598,1,16,1
7724,87800,2017,161800,1968,1,44,1
7725,109900,2022,5,999,0,40,-
7726,217990,2022,10,1984,0,41,-
7727,4690,1998,390971,1896,1,32,1
7728,19999,2009,279000,1896,1,47,1
7729,75899,2016,199241,1798,0,32,1
7730,64899,2018,178997,1798,0,32,0
7731,21400,2009,231895,1900,1,25,1
7732,114900,2019,93142,1968,1,32,0
7733,68899,2018,164997,1798,0,32,0
7734,28600,2003,486000,2500,1,9,-
7735,114900,2019,35518,1498,0,41,1
7736,40900,2014,180000,1197,0,16,1
7737,29900,2012,298000,1598,1,16,1
7738,19500,2008,265000,1798,0,32,1
7739,21400,2007,267313,1390,0,47,1
7740,44900,2014,179550,1598,1,16,1
7741,52900,2019,112000,1968,1,16,-
7742,28900,2011,239000,1968,1,16,1
7743,69000,2010,257000,2967,1,46,1
7744,59900,2016,52800,1395,0,25,1
7745,28900,2016,78850,999,0,49,1
7746,79900,2007,277000,2498,1,8,-
7747,62900,2013,144000,1968,1,39,1
7748,31999,2012,179900,1598,1,16,1
7749,57900,2014,155900,1968,1,44,1
7750,92000,2017,135000,1798,0,32,2
7751,58300,2017,176099,1968,1,16,0
7752,119500,2015,170233,1968,1,1,2
7753,282162,2023,10,-,1,23,-
7754,35900,2021,9700,999,0,35,-
7755,109500,2015,127727,1968,1,1,1
7756,47700,2011,265275,1968,1,39,1
7757,36999,2012,102056,1595,1,7,0
7758,14500,2005,216000,1595,0,16,2
7759,67900,2016,142000,1598,1,32,1
7760,26900,2013,257000,1598,1,16,-
7761,17900,2009,243000,1390,0,16,1
7762,84900,2017,108000,1498,0,16,-
7763,89799,2019,64416,1500,0,32,1
7764,276750,2023,10,-,1,23,-
7765,31000,2009,172200,1595,1,16,-
7766,38500,2015,92000,1798,0,16,1
7767,44900,2016,181000,1968,1,25,1
7768,53700,2014,168000,1598,1,16,-
7769,18000,2011,239000,1199,1,35,1
7770,87900,2019,141276,1498,0,16,1
7771,9900,2006,175000,1198,0,35,1
7772,129850,2020,32556,1498,0,44,1
7773,22900,2010,310000,1968,1,32,1
7774,39900,2016,69000,999,0,49,2
7775,205000,2019,145000,2967,1,46,1
7776,86180,2022,1448,998,0,35,-
7777,127900,2023,5,1498,0,41,-
7778,215600,2023,5,1498,0,44,-
7779,256900,2022,5,-,1,20,-
7780,9900,2005,160172,1198,0,35,1
7781,89900,2018,82000,1798,0,32,1
7782,167400,2023,5,1498,0,16,-
7783,205600,2023,5,1498,0,44,-
7784,139898,2019,79000,1968,1,2,1
7785,30000,2015,320000,1390,1,47,-
7786,45000,2012,187000,1390,0,44,1
7787,58000,2014,218000,1390,0,44,1
7788,22900,2009,268000,1896,1,16,-
7789,214900,2022,-,-,1,41,-
7790,242100,2023,-,-,1,2,-
7791,67500,2018,55000,999,0,35,1
7792,142910,2022,8,1498,0,16,-
7793,7900,2000,209000,1390,0,35,0
7794,32000,2009,70000,1984,0,32,1
7795,11900,2006,175415,1198,0,35,2
7796,95000,2019,45469,1498,0,32,1
7797,48800,2017,83685,1395,0,25,1
7798,59900,2018,48000,999,0,35,1
7799,70900,2020,18500,1984,0,44,-
7800,35000,2018,14000,999,0,49,1
7801,139000,2018,97925,1968,1,2,1
7802,189900,2019,35000,1968,1,44,1
7803,96900,2014,133000,2967,1,46,1
7804,96900,2014,133000,2967,1,46,1
7805,117900,2017,127676,1968,1,44,-
7806,21900,2010,212700,1198,0,35,1
7807,115000,2021,9500,1498,0,41,1
7808,79000,2018,61000,1395,0,16,1
7809,23456,2005,230377,1984,0,16,1
7810,37900,2012,163000,1390,0,16,1
7811,17900,2007,169800,1598,0,16,1
7812,6500,2006,155400,1198,0,14,0
7813,19500,2009,279618,1968,1,32,1
7814,85900,2015,68000,1984,0,4,-
7815,98000,2020,82000,1498,0,16,1
7816,108900,2019,69000,1498,0,41,1
7817,12600,2004,275559,1896,1,39,1
7818,114900,2016,178223,1968,1,44,-
7819,13400,2005,363000,1896,1,39,1
7820,89000,2019,40000,1984,0,44,-
7821,36500,2013,254000,1598,1,16,1
7822,58900,2015,181000,1968,1,32,1
7823,18900,2005,172000,1400,0,7,2
7824,17900,2006,274000,1896,1,7,2
7825,280890,2022,1,1968,1,2,-
7826,8700,2010,90000,1198,0,14,0
7827,27900,2012,162000,1598,1,16,0
7828,98499,2017,161800,1968,1,32,2
7829,14900,2006,247885,1984,0,32,1
7830,92900,2016,117000,1968,1,44,-
7831,14800,2007,142000,1198,0,35,2
7832,9900,2003,350000,2771,1,32,1
7833,49900,2013,225092,1984,0,10,1
7834,21900,2009,262000,1896,1,16,2
7835,6886,2001,163940,1191,1,29,-
7836,161900,2022,12500,1498,0,44,1
7837,49900,2014,248000,1968,1,44,0
7838,117900,2018,20000,1395,0,44,1
7839,96000,2015,115000,1968,1,32,2
7840,9500,2006,136400,1198,0,14,2
7841,89421,2017,220232,1968,1,48,1
7842,29900,2012,198607,1598,1,16,1
7843,23400,2008,316000,1968,1,16,1
7844,85900,2017,80000,1395,0,47,0
7845,102900,2019,60000,1395,1,16,1
7846,48900,2013,240000,1968,1,44,1
7847,39900,2008,238000,2460,1,46,2
7848,175000,2018,131000,2967,1,1,1
7849,97000,2019,116000,1498,0,32,2
7850,37900,2013,128000,1598,1,16,1
7851,41800,2013,212000,999,0,16,-
7852,70900,2016,178000,1968,1,32,1
7853,89500,2018,162000,1968,1,44,1
7854,6900,2000,330000,1896,1,5,-
7855,115900,2020,159867,1995,1,44,0
7856,56900,2013,240000,1798,0,10,-
7857,135000,2016,175000,1968,1,9,2
7858,20200,2010,362000,1598,1,7,-
7859,16900,2008,172000,1390,0,25,1
7860,23900,2007,287315,1968,1,47,2
7861,16900,2007,250000,1896,1,16,-
7862,129900,2019,113000,1984,0,2,1
7863,-,2020,36000,1968,1,44,-
7864,43900,2013,245000,1968,1,47,1
7865,68900,2016,83306,1395,0,16,2
7866,139000,2017,115247,3600,0,46,-
7867,121770,2021,15000,1498,0,16,1
7868,10999,2002,185000,1896,1,39,1
7869,29300,2011,191292,1600,1,16,2
7870,15900,2005,202000,1896,1,47,2
7871,29400,2013,208408,1390,0,16,1
7872,9900,2003,319000,1896,1,32,-
7873,99900,2018,173586,1984,0,32,0
7874,100245,2017,141000,1968,1,44,1
7875,28500,2010,188000,1598,0,7,1
7876,79900,2018,128715,1986,1,16,1
7877,46000,2018,134746,999,0,35,1
7878,8990,2002,337000,1896,1,32,-
7879,159777,2020,66000,1984,0,2,1
7880,88000,2019,44045,999,0,40,1
7881,65000,2019,123176,1498,0,16,1
7882,105000,2016,158467,1968,1,44,2
7883,121500,2018,84000,1968,1,32,-
7884,33000,2011,249948,1968,1,32,1
7885,60000,2015,99568,1390,0,16,1
7886,95500,2019,51000,1984,0,44,-
7887,95500,2019,51000,1984,0,44,-
7888,75000,2018,57882,1498,0,16,1
7889,84900,2015,159000,1984,0,39,1
7890,60000,2017,135281,1598,1,32,1
7891,69000,2019,95202,1968,1,16,0
7892,90000,2019,91893,1498,0,41,1
7893,83900,2020,75410,1495,0,16,1
7894,36000,2011,164684,1390,0,16,2
7895,79000,2016,117656,1968,1,32,0
7896,59956,2018,217856,1598,1,47,0
7897,31000,2015,98500,1798,0,32,-
7898,90000,2017,97914,1968,1,32,1
7899,33900,2013,151123,1598,1,47,0
7900,9900,1984,145000,1800,0,37,-
7901,99900,2019,114038,1498,0,32,2
7902,119900,2019,161971,1984,0,32,1
7903,125000,2016,165000,1968,1,30,1
7904,13900,2007,228200,1896,1,32,0
7905,42900,2014,149000,1197,0,16,1
7906,42900,2014,149000,1197,0,16,1
7907,30900,2011,281000,1968,1,32,1
7908,21900,2010,201840,1198,0,35,-
7909,121770,2016,195162,1968,1,1,1
7910,244770,2022,10,1968,1,48,-
7911,17900,2005,312000,1896,1,39,2
7912,59900,2006,370000,2500,1,30,-
7913,15999,2007,280000,1390,0,7,0
7914,29900,2006,331582,2967,1,46,1
7915,13777,2003,220000,1598,0,47,2
7916,16990,2007,193000,1390,0,16,1
7917,45000,2010,180000,1390,0,39,1
7918,70999,2016,160450,1968,1,7,1
7919,40500,2014,135680,1968,1,25,1
7920,8200,2006,218000,1390,0,14,2
7921,12700,2004,223000,1984,0,47,1
7922,72000,2016,65000,-,1,16,-
7923,8200,2006,392500,1968,1,47,-
7924,35000,2005,171000,5998,0,46,-
7925,3999,2005,249000,1896,1,35,-
7926,63300,2015,165000,1984,0,16,1
7927,46900,2013,226980,1968,1,32,1
7928,8650,1999,150000,1595,0,5,-
7929,59471,2011,266500,2967,1,34,-
7930,29800,2010,186000,1598,0,7,1
7931,76900,2017,112345,1598,1,47,1
7932,46900,2011,122132,1390,0,44,1
7933,50000,2014,59000,1197,0,16,2
7934,61900,2011,211600,1968,1,9,-
7935,38000,2005,264700,2967,1,46,-
7936,72500,2016,24880,1395,0,16,2
7937,18900,2009,156901,1390,0,47,-
7938,5300,2004,317892,1896,1,32,-
7939,25900,2012,134000,1198,0,35,1
7940,27900,2009,145000,1390,0,16,2
7941,36900,2006,254123,2967,1,46,-
7942,29900,2009,189972,1595,0,16,2
7943,6500,2006,294000,1198,1,35,-
7944,67900,2018,162665,1968,1,32,0
7945,41800,2013,227654,1968,1,47,1
7946,18490,2007,170000,1595,0,4,1
7947,39800,2012,340000,1968,1,44,0
7948,229000,2019,75000,2967,1,1,1
7949,64900,2017,191702,1598,1,32,1
7950,99900,2019,130000,1968,1,47,0
7951,22500,2007,318000,1896,1,7,2
7952,99900,2017,238000,1968,1,2,0
7953,41900,2009,220000,1968,1,44,2
7954,164500,2021,16708,1395,1,16,1
7955,98000,2018,149420,1968,1,32,1
7956,135000,2018,76000,1984,0,16,-
7957,6500,2001,287000,1390,0,16,-
7958,34700,2012,164400,1968,1,47,0
7959,39900,2014,246000,1598,1,16,1
7960,91000,2018,182000,1968,1,44,1
7961,78000,2019,197955,1968,1,32,1
7962,53000,2017,168646,1598,1,16,1
7963,14500,2006,262000,1390,0,16,1
7964,14400,2006,197300,1390,0,4,1
7965,14900,2003,243000,1896,1,39,-
7966,11950,2003,185100,1595,0,32,-
7967,23900,2009,227000,1390,1,16,1
7968,39900,2014,127000,1598,1,7,1
7969,63000,2013,231000,1968,1,10,2
7970,7900,1995,169432,1391,0,16,-
7971,24500,2012,260129,1198,0,35,2
7972,36500,2011,257874,1598,1,32,2
7973,38500,2011,207410,1968,1,32,1
7974,24500,2012,279287,1598,1,16,-
7975,33888,2013,193000,1598,1,16,0
7976,100860,2020,77066,1968,1,7,0
7977,88300,2021,35291,1984,0,2,-
7978,6900,2002,171900,999,0,29,-
7979,235000,2020,29350,1968,1,30,1
7980,84500,2016,306652,1968,1,44,2
7981,55842,2016,297810,1598,1,32,1
7982,123000,2020,86961,1968,1,7,1
7983,23900,2009,198000,1968,1,16,-
7984,18900,2007,171500,1390,0,47,0
7985,33900,2008,352000,1968,1,44,1
7986,23400,2006,242890,1781,1,35,2
7987,16800,2007,273000,1896,1,16,1
7988,16400,2006,205000,1390,0,16,1
7989,27900,2010,230000,1390,1,35,2
7990,17900,2007,270324,1968,1,32,2
7991,27000,2011,358000,1968,1,25,1
7992,26900,2006,280518,2967,1,34,2
7993,59900,2015,302000,1968,1,32,2
7994,5000,1998,306817,1781,1,32,1
7995,31900,2007,235750,2500,1,48,-
7996,89977,2019,88700,1968,1,32,0
7997,18800,2006,200000,1390,0,47,1
7998,21600,2008,285112,1968,1,32,1
7999,89900,2013,365100,4134,1,46,2
8000,33500,2014,218000,1968,1,32,-
8001,26400,2013,249000,1598,1,7,1
8002,87777,2015,94500,1984,0,16,2
8003,16800,2009,168800,1598,1,35,-
8004,68900,2015,72000,1598,1,7,-
8005,166000,2019,31000,1984,0,44,1
8006,36900,2011,332251,1968,1,47,2
8007,79000,2012,220000,2967,1,46,1
8008,32000,2008,215000,1968,1,44,1
8009,29500,2014,380000,1598,1,47,0
8010,29900,2010,149000,1390,0,16,2
8011,18000,2010,278000,1199,1,35,1
8012,89900,2019,187000,1968,1,47,1
8013,18800,2012,135000,999,0,49,1
8014,22900,2014,168000,999,0,49,1
8015,63900,2015,115000,1968,1,44,0
8016,15700,2008,250000,1896,1,32,1
8017,73900,2016,180350,1968,1,32,1
8018,57900,2015,218111,1968,1,32,1
8019,58999,2003,253000,2800,1,9,-
8020,14990,2006,218040,1896,1,16,1
8021,139799,2018,49219,1984,0,2,1
8022,53000,2013,207200,1968,1,16,-
8023,63900,2018,157000,1968,1,7,1
8024,109500,2018,153041,1968,1,2,1
8025,15500,1986,150000,1570,1,16,-
8026,5500,1999,153745,1390,0,16,1
8027,162900,2018,162000,1968,1,44,2
8028,24900,2010,255000,1598,1,16,2
8029,12500,2003,376190,1968,1,47,-
8030,13500,2006,199000,1390,0,35,1
8031,19700,2012,130000,999,0,49,1
8032,35900,2009,271000,1968,1,44,1
8033,55900,2014,132800,1390,0,44,1
8034,87945,2019,165000,1968,1,32,1
8035,19900,2009,112000,1390,0,35,2
8036,44900,2010,140000,1968,1,44,1
8037,64900,2018,81500,1598,1,32,1
8038,77700,2015,199990,1395,1,16,2
8039,36800,2011,196000,1390,0,38,2
8040,16000,2006,227000,1968,1,32,2
8041,120000,2017,25000,1984,0,16,-
8042,99500,2018,149000,1968,1,2,-
8043,163900,2018,279750,2967,1,1,2
8044,71900,2013,119500,1984,0,16,1
8045,34900,2011,331000,1968,1,32,1
8046,73900,2019,77015,1968,1,16,-
8047,16250,2006,245500,1896,1,47,1
8048,109900,2018,107849,1968,1,47,1
8049,73500,2015,198800,1968,1,32,-
8050,69900,2014,179174,1390,0,44,-
8051,19500,2006,193000,1968,1,13,1
8052,20000,1990,280000,1781,1,16,1
8053,8900,2000,187000,1390,0,5,-
8054,6700,1999,158270,1400,0,16,-
8055,34500,2007,185000,1968,1,44,1
8056,32000,2009,315000,1968,1,10,1
8057,33900,2012,310000,1968,1,32,1
8058,159900,2019,39600,1984,0,2,1
8059,43900,2013,190700,1968,1,32,1
8060,109900,2021,29850,1968,1,16,1
8061,154900,2021,21000,1968,1,32,0
8062,63000,2017,130000,1798,0,16,2
8063,23000,2009,189966,1595,0,16,2
8064,95500,2019,72000,1968,1,39,-
8065,8000,2003,202823,1598,0,16,2
8066,21900,2010,125500,1198,0,35,-
8067,87600,2021,5900,999,0,16,1
8068,28900,2011,177000,1598,1,16,1
8069,18900,2010,291622,1598,1,25,-
8070,76000,2016,110000,1968,1,32,2
8071,26400,2009,225000,1968,1,16,1
8072,22000,2011,333232,1598,1,16,1
8073,69000,2016,213000,1968,1,32,1
8074,6900,2006,188621,1198,0,14,1
8075,59999,2018,166570,1598,1,16,1
8076,113000,2017,181323,1968,1,9,1
8077,54000,2011,297500,1968,1,1,1
8078,12500,2007,244000,1896,1,16,-
8079,54999,2015,145000,1395,0,16,1
8080,16500,2004,320000,2460,1,46,0
8081,12900,2005,176258,1390,0,35,2
8082,8900,2008,268000,1896,1,32,-
8083,115900,2018,51000,1984,0,16,1
8084,20900,2011,153428,1199,1,35,1
8085,27800,2010,231014,1598,1,16,2
8086,67650,2017,90476,1395,0,16,1
8087,142300,2018,49000,1984,0,44,1
8088,37000,2009,115221,1984,0,38,1
8089,28900,2015,150000,1422,1,35,1
8090,47000,2016,82000,1197,0,16,1
8091,18900,2012,170030,999,0,49,1
8092,109500,2016,270000,1968,1,9,1
8093,33900,2013,200000,1598,1,7,2
8094,33900,2013,200000,1598,1,7,2
8095,189297,2021,25800,1984,0,2,2
8096,25900,2016,125000,999,0,35,-
8097,72900,2010,359521,1968,1,30,-
8098,92500,2013,265800,1968,1,9,-
8099,26900,2010,110000,1598,1,16,1
8100,153500,2021,6000,1968,1,2,-
8101,66800,2017,140000,1598,1,47,1
8102,28999,2009,235450,1595,0,16,-
8103,13400,2004,241000,1896,1,47,2
8104,125000,2019,64000,1968,1,47,2
8105,82287,2019,102000,1968,1,47,-
8106,100860,2023,5,989,0,35,-
8107,165000,2017,192000,1968,1,9,2
8108,129800,2021,24000,1498,0,41,2
8109,30000,2008,240000,1984,0,38,1
8110,9900,2009,244000,1390,0,35,-
8111,54900,2017,153600,1598,1,16,1
8112,19000,2007,367000,1968,1,39,1
8113,66900,2014,165000,1968,1,16,1
8114,16999,2008,280000,1896,1,16,1
8115,129949,2018,127300,1968,1,32,2
8116,42500,2009,170000,1390,0,44,2
8117,30850,2014,108584,1197,0,35,1
8118,36500,2014,112121,1197,0,16,1
8119,11900,2004,201474,1390,1,16,-
8120,75900,2019,114101,1498,0,32,1
8121,44900,2012,229500,1798,0,10,1
8122,17900,2007,301310,1968,1,32,-
8123,24900,2010,254000,1896,1,7,1
8124,65900,2020,200000,1968,1,41,-
8125,10000,2003,240000,1896,1,32,-
8126,75000,2018,78000,1968,1,16,1
8127,17300,2008,229640,1968,1,32,1
8128,35500,2011,135000,1400,0,38,1
8129,25900,2010,239000,1598,1,16,1
8130,117160,2023,5,999,0,40,-
8131,20900,2008,473250,2500,1,9,-
8132,18900,2013,162443,999,0,49,-
8133,65350,1966,18460,1300,0,15,-
8134,98890,2017,99176,1968,1,32,1
8135,20900,2009,250000,1598,1,16,1
8136,117160,2023,5,999,0,40,-
8137,117160,2023,5,999,0,40,-
8138,59500,2015,281000,1968,1,32,2
8139,39499,2011,276000,1968,1,32,2
8140,7000,2003,317600,1896,1,32,0
8141,46900,2014,210000,1968,1,39,-
8142,15999,2008,160000,1390,0,35,2
8143,37900,2014,219100,1598,1,16,1
8144,59900,2016,269500,1968,1,32,1
8145,4900,1999,283000,1595,1,16,0
8146,26990,2008,189000,1595,0,47,1
8147,29990,2014,248300,1598,1,16,-
8148,13999,2003,206000,1984,0,39,-
8149,22900,2007,154000,1390,0,47,2
8150,45900,2012,177531,1968,1,44,0
8151,21900,2006,249000,1968,1,32,-
8152,20900,2007,250000,1896,1,47,2
8153,8800,2007,210000,1968,1,47,-
8154,77000,2013,207665,1968,1,1,1
8155,24500,2012,132425,1390,0,38,-
8156,65000,2014,116000,1968,1,44,1
8157,97500,2017,101300,1500,0,44,1
8158,104550,2014,277156,2000,1,30,1
8159,48500,2013,178000,1968,1,32,2
8160,59900,2015,105000,1984,0,44,1
